time_mult,mem_div,n_through,e_through,time,batch_size
54272,1000000,162.49101796407186,None,44.649,3
55296,1000000,160.27826086956523,None,31.724,3
56320,1000000,160.9142857142857,None,37.705,3
57344,1000000,161.5323943661972,None,35.813,3
58368,1000000,160.79338842975207,None,44.082,3
59392,1000000,161.3913043478261,None,57.615,3
60416,1000000,161.54010695187165,None,38.709,3
61440,1000000,161.25984251968504,None,34.086,3
62464,1000000,162.24415584415584,None,35.043,3
63488,1000000,161.13705583756345,None,34.678,3
64512,1000000,160.8778054862843,None,50.764,3
65536,1000000,161.41871921182266,None,34.873,3
67584,1000000,161.68421052631578,None,31.39,3
69632,1000000,105.66312594840667,None,1804.473,3
71680,1000000,162.17194570135746,None,31.452,3
73728,1000000,162.03956043956043,None,37.869,3
75776,1000000,162.26124197002142,None,47.605,3
77824,1000000,162.13333333333333,None,34.12,3
79872,1000000,162.01217038539554,None,33.54,3
81920,1000000,161.89723320158103,None,40.806,3
83968,1000000,161.78805394990366,None,35.077,3
86016,1000000,161.68421052631578,None,34.184,3
88064,1000000,163.38404452690168,None,35.765,3
90112,1000000,163.2463768115942,None,35.447,3
92160,1000000,162.8268551236749,None,33.789,3
94208,1000000,162.70811744386873,None,35.151,3
96256,1000000,162.86971235194585,None,35.115,3
98304,1000000,162.75496688741723,None,32.999,3
100352,1000000,162.38187702265373,None,39.857,3
102400,1000000,162.53968253968253,None,34.399,3
104448,1000000,105.29032258064517,None,1803.625,3
106496,1000000,162.09436834094367,None,41.189,3
108544,1000000,105.7933723196881,None,1803.77,3
110592,1000000,105.72848948374761,None,1803.759,3
112640,1000000,105.96425211665098,None,1804.496,3
114688,1000000,105.70322580645161,None,1804.525,3
116736,1000000,105.45257452574526,None,1804.915,3
118784,1000000,105.96253345227476,None,1804.151,3
120832,1000000,105.90008764241892,None,1804.196,3
122880,1000000,105.56701030927834,None,1804.05,3
124928,1000000,105.87118644067796,None,1803.994,3
126976,1000000,105.72522897585345,None,1802.855,3
129024,1000000,105.41176470588235,None,1802.765,3
131072,1000000,105.95957962813257,None,1802.698,3
